fullyQualifiedName,firstCommit,#Commits
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/newLedgerPath(GenericCallback),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/processResult(int, String, Object, String)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/run(),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/processResult(int, String, Object)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/getLedgerIdFromGenPath(String),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/getLedgerPath(long),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/getLedgerId(String),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/getLedgerId(String[]),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/getStartLedgerIdByLevel(String, String)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/getEndLedgerIdByLevel(String, String)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/asyncProcessLedgers(Processor, AsyncCallback.VoidCallback, Object, int, int)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/process(String, AsyncCallback.VoidCallback)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/asyncProcessLevelNodes(String, Processor, AsyncCallback.VoidCallback, Object, int, int)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/processResult(int, String, Object, List)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/addActiveLedger(long, boolean)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/removeActiveLedger(long),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/containsActiveLedger(long),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/garbageCollectLedgers(GarbageCollector),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/doGcByLevel(GarbageCollector, String, String)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/doGc(GarbageCollector, ConcurrentMap, HashSet)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java/process(List, Processor, AsyncCallback.VoidCallback, Object, int, int)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/readLayout(ZooKeeper, String)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/getManagerType(),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/getManagerVersion(),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/store(ZooKeeper, String)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/serialize(),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/parseLayout(byte[]),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/equals(Object),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/toString(),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/getLedgerPath(long),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/getLedgerId(String),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/newLedgerPath(GenericCallback),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/asyncProcessLedgers(Processor, AsyncCallback.VoidCallback, Object, int, int)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/addActiveLedger(long, boolean)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/removeActiveLedger(long),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/containsActiveLedger(long),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/gc(long),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/garbageCollectLedgers(GarbageCollector),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java/close(),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java/newLedgerManager(AbstractConfiguration, ZooKeeper)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/lookupClient(InetSocketAddress),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,3
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/addEntry(InetSocketAddress, long, byte[], long, ChannelBuffer, WriteCallback, Object, int)",commit 4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180 1321459552 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/operationComplete(int, Void)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/readEntry(InetSocketAddress, long, long, ReadEntryCallback, Object, int)",commit 4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180 1321459552 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/close(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/inc(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/dec(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/wait(int),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/total(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/main(String[]),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,3
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java/writeComplete(int, long, long, InetSocketAddress, Object)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java/toInt(),commit c898d53ab269fbd64cb00919808c7bb0c52c53a6 1319722879 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java/fromInt(int),commit c898d53ab269fbd64cb00919808c7bb0c52c53a6 1319722879 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java/getVersion(),commit c898d53ab269fbd64cb00919808c7bb0c52c53a6 1319722879 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java/getOpCode(),commit c898d53ab269fbd64cb00919808c7bb0c52c53a6 1319722879 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java/getFlags(),commit c898d53ab269fbd64cb00919808c7bb0c52c53a6 1319722879 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/start(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,3
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/getLocalAddress(),commit 75dbf699b90dd01b0dd44e4bdda60e7176b3ee12 1321382578 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/shutdown(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/isRunning(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/isBookieRunning(),commit a01067bb2003e6836acc638b734581844eb08324 1314139109 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/isNioServerRunning(),commit a01067bb2003e6836acc638b734581844eb08324 1314139109 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/join(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/run(),commit a01067bb2003e6836acc638b734581844eb08324 1314139109 -----sp,3
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/printUsage(),commit 4049d4c2b115f81008ef7a3920fd9153ced2f53c 1321611485 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/loadConfFile(ServerConfiguration, String)",commit 4049d4c2b115f81008ef7a3920fd9153ced2f53c 1321611485 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/parseArgs(String[]),commit 4049d4c2b115f81008ef7a3920fd9153ced2f53c 1321611485 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/main(String[]),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,3
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/processPacket(ByteBuffer, Cnxn)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,4
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/buildResponse(int, byte, byte, long, long)",commit c898d53ab269fbd64cb00919808c7bb0c52c53a6 1319722879 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/writeComplete(int, long, long, InetSocketAddress, Object)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/writeComplete(int, long, long, InetSocketAddress, Object)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/operationComplete(int, T)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/readEntryComplete(int, long, long, ChannelBuffer, Object)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/tick(),commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/processResult(int, String, Object)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java/process(T, AsyncCallback.VoidCallback)",commit 3af9f38fc3b53c40751904972384ecb9a4e9fb44 1322504718 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/processPacket(ByteBuffer, Cnxn)",commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getLocalAddress(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/addCnxn(Cnxn),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/isRunning(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/run(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/clear(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/shutdown(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/doIO(SelectionKey),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/readRequest(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/disableRecv(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/enableRecv(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/readLength(SelectionKey),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getSessionTimeout(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/toString(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getPeerName(),commit 4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180 1321459552 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/close(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/makeWritable(SelectionKey),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/sendBuffers(ByteBuffer[]),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/sendResponse(ByteBuffer[]),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getRemoteAddress(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getOutstandingRequests(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getPacketsReceived(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getPacketsSent(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getStats(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/connect(),commit 00f25f5622e69f063202f7bd46f09ad1d708983d 1310049470 -----sp,4
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/operationComplete(ChannelFuture),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/connectIfNeededAndDoOp(GenericCallback),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,3
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/addEntry(long, byte[], long, ChannelBuffer, WriteCallback, Object, int)",commit 4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180 1321459552 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/readEntry(long, long, ReadEntryCallback, Object, int)",commit 4d9f0c0ebe8614e0190c5df5bbd68c6fa1c05180 1321459552 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/close(),commit e988271acee2c217209d5c7f52c07f6211257e97 1301553983 -----sp,2
